hexid,url,name,author,platform,arch,language,difficulty,has_unique_flag,flag,no_flag_reason,verifier_recovered,verifier_safety,verifier_interface,verifier_self_test_pass,obfuscation_classes,antidebug_methods,packers,controlflow_methods,antidisasm_methods,crypto_methods,encryption_methods,label_confidence
5ab77f5733c5d40ad448c33d,https://crackmes.one/crackme/5ab77f5733c5d40ad448c33d,crackme_4 by kcom,crackmes.de,Unspecified/other,x86,Unspecified/other,3.0,False,,keygen_algorithmic,partial,safe,name+serial,False,,,,,,,,high
60e42f2733c5d42814fb313f,https://crackmes.one/crackme/60e42f2733c5d42814fb313f,UltimateKeyGenMe,MrG@rgoyle,Windows,x86,C/C++,2.5714285714285716,False,,keygen_algorithmic,full,safe,name+serial,True,,,,,,,,high
65ae9d45eef082e477ff5f98,https://crackmes.one/crackme/65ae9d45eef082e477ff5f98,100HealthGame,Aryan123,Windows,x86-64,C/C++,1.4666666666666666,False,,patch_or_enable_me,,,,,,,,,,,,high
5ab77f5a33c5d40ad448c525,https://crackmes.one/crackme/5ab77f5a33c5d40ad448c525,tdc.crackme10 by tdcnl,crackmes.de,Windows,x86,Assembler,2.0,False,,keygen_algorithmic,full,safe,name+serial,False,Anti-debugging; Packer,,UPX,,,,,high
5ab77f6233c5d40ad448c9a2,https://crackmes.one/crackme/5ab77f6233c5d40ad448c9a2,dhack.crackme21.0 by d_hack,crackmes.de,Unspecified/other,x86,Unspecified/other,1.0,False,,patch_or_enable_me,,,,,,,,,,,,high
5ab77f6333c5d40ad448ca4d,https://crackmes.one/crackme/5ab77f6333c5d40ad448ca4d,crypto_keygenme2 by black_eye,crackmes.de,Unspecified/other,x86,Unspecified/other,5.0,False,,keygen_algorithmic,partial,safe,name+serial,False,Crypto / hash algorithm; Packer; String / data encryption,,tElock,,,MD5; RC4; RSA,RC4,high
6622b650cddae72ae250caa0,https://crackmes.one/crackme/6622b650cddae72ae250caa0,Pass me,theodut,Windows,x86-64,C/C++,2.6666666666666665,True,,n_a,,,,,Anti-disassembly,,,,Malformed PE / bad bytes (UD2),,,medium
5ab77f5533c5d40ad448c20b,https://crackmes.one/crackme/5ab77f5533c5d40ad448c20b,detox by bswap,crackmes.de,Unspecified/other,x86,Unspecified/other,4.0,False,,keygen_algorithmic,,,,,,,,,,,,high
5ab77f6433c5d40ad448cabb,https://crackmes.one/crackme/5ab77f6433c5d40ad448cabb,crackme_2a_for_josephcos_exdec by acid_cool_178,crackmes.de,Unspecified/other,x86,Unspecified/other,1.0,True,ExDec_Roxx,n_a,,,,,,,,,,,,high
5ab77f5c33c5d40ad448c60b,https://crackmes.one/crackme/5ab77f5c33c5d40ad448c60b,qptjs_crackme by qptj,crackmes.de,Windows,x86,Assembler,2.0,False,,any_input_matches_pattern,,,,,Self-modifying / runtime decrypt,,,,,,,high
65f0410acddae72ae250b4e4,https://crackmes.one/crackme/65f0410acddae72ae250b4e4,ObfuscatedPasswordCrackme,harrycorner,Windows,x86-64,C/C++,1.8571428571428572,True,UEFQRVJQTEVBU0VSRUZFUkVOQ0U,n_a,,,,,,,,,,,,high
5ab77f6433c5d40ad448cb13,https://crackmes.one/crackme/5ab77f6433c5d40ad448cb13,keygenme_iii_v1.0 by luxor,crackmes.de,Windows,x86,C/C++,5.0,False,,keygen_algorithmic,failed,,,,,,,,,,,high
68691a88aadb6eeafb398fc6,https://crackmes.one/crackme/68691a88aadb6eeafb398fc6,DontTryToCrackMe,Blyat,Multiplatform,x86-64,Unspecified/other,5.0,False,,other,,,,,,,,,,,,low
5ab77f6533c5d40ad448cb43,https://crackmes.one/crackme/5ab77f6533c5d40ad448cb43,cranixs_crackme_14 by cranix_dup,crackmes.de,Windows,x86,(Visual) Basic,2.0,False,,keygen_algorithmic,partial,safe,name+serial,True,,,,,,,,high
684f47bd2b84be7ea774390e,https://crackmes.one/crackme/684f47bd2b84be7ea774390e,XORcist,S3c_Cult,Unix/linux etc.,x86-64,C/C++,1.7857142857142858,True,ts_pmo_gng_icl,n_a,,,,,Anti-debugging; Binary hardening (ASLR/PIE/canary); Control-flow obfuscation; String / data encryption,,,,,,XOR,high
5ab77f6233c5d40ad448c977,https://crackmes.one/crackme/5ab77f6233c5d40ad448c977,khattam_s_unnag_me_v1 by khattam,crackmes.de,Windows,x86,(Visual) Basic,3.0,False,,patch_or_enable_me,,,,,Code virtualization / VM; Packer,,FSG; UPX; Yoda,,,,,high
5ab77f5f33c5d40ad448c804,https://crackmes.one/crackme/5ab77f5f33c5d40ad448c804,crackme_1_by_trias by trias,crackmes.de,Windows,x86,Borland Delphi,2.0,False,,keygen_algorithmic,full,safe,name+serial,True,Anti-debugging,IsDebuggerPresent,,,,,,high
5ab77f5d33c5d40ad448c6b9,https://crackmes.one/crackme/5ab77f5d33c5d40ad448c6b9,athcon2013_re_challenge by kyrecon,crackmes.de,Windows,x86,Assembler,4.0,False,,keygen_algorithmic,none,safe,name+serial,False,Anti-debugging; Code virtualization / VM; Custom / generic obfuscation,Timing (rdtsc/GetTickCount),,,,,,high
5ab77f5d33c5d40ad448c690,https://crackmes.one/crackme/5ab77f5d33c5d40ad448c690,the_amazing_unit_converter_patchme by warrantyvoider,crackmes.de,Windows 2000/XP only,x86,C/C++,4.0,False,,patch_or_enable_me,,,,,Import / API obfuscation; Packer,,,,,,,high
5ab77f6533c5d40ad448cb6f,https://crackmes.one/crackme/5ab77f6533c5d40ad448cb6f,xtreme_v2.0 by webmasta,crackmes.de,Unspecified/other,x86,(Visual) Basic,6.0,False,,keygen_algorithmic,partial,safe,name+serial,True,,,,,,,,high
5ab77f5c33c5d40ad448c5fe,https://crackmes.one/crackme/5ab77f5c33c5d40ad448c5fe,crackthis by daxxor_101,crackmes.de,Windows,x86,C/C++,3.0,,,model_refused,,,,,,,,,,,,low
5ab77f5c33c5d40ad448c621,https://crackmes.one/crackme/5ab77f5c33c5d40ad448c621,employee by ikad,crackmes.de,Windows,x86,C/C++,1.0,False,,patch_or_enable_me,,,,,,,,,,,,high
5ab77f5333c5d40ad448c105,https://crackmes.one/crackme/5ab77f5333c5d40ad448c105,crackme_3 by br0ken,crackmes.de,Windows,x86,C/C++,2.0,False,,keygen_algorithmic,partial,safe,name+serial,True,,,,,,,,high
5ab77f5733c5d40ad448c381,https://crackmes.one/crackme/5ab77f5733c5d40ad448c381,onexor_onedword_v2.0 by vctor_,crackmes.de,Windows,x86,Assembler,3.0,True,6FG4,n_a,,,,,Self-modifying / runtime decrypt; String / data encryption,,,,,,XOR,high
5ab77f5433c5d40ad448c1bb,https://crackmes.one/crackme/5ab77f5433c5d40ad448c1bb,crackme_v1.5_sct by blue_devil,crackmes.de,Windows,x86,(Visual) Basic,2.0,False,,keygen_algorithmic,full,safe,name+serial,False,Packer,,FSG,,,,,high
5ab77f5633c5d40ad448c2fd,https://crackmes.one/crackme/5ab77f5633c5d40ad448c2fd,nelix_crackme_1 by nelix,crackmes.de,Windows,x86,.NET,2.0,False,,keygen_algorithmic,full,safe,name+serial,True,Crypto / hash algorithm; String / data encryption,,,,,MD5,XOR,high
5ab77f5633c5d40ad448c2ed,https://crackmes.one/crackme/5ab77f5633c5d40ad448c2ed,crackme2_by_mabaker by mabaker,crackmes.de,Unspecified/other,x86,(Visual) Basic,1.0,True,56336981,n_a,,,,,,,,,,,,high
5ab77f6133c5d40ad448c944,https://crackmes.one/crackme/5ab77f6133c5d40ad448c944,keymakeme_1 by brangelito,crackmes.de,Windows,x86,C/C++,2.0,False,,keygen_algorithmic,none,safe,name+serial,False,,,,,,,,high
5ab77f5433c5d40ad448c17c,https://crackmes.one/crackme/5ab77f5433c5d40ad448c17c,crackme_13 by fireworx,crackmes.de,Unspecified/other,x86,Unspecified/other,1.0,False,,patch_or_enable_me,,,,,Packer,,ASPack,,,,,high
6074618733c5d44899821e35,https://crackmes.one/crackme/6074618733c5d44899821e35,My_first_ever_crackme,ASBO_GENERAL,Unix/linux etc.,x86-64,C/C++,1.8666666666666667,True,iusearchbtw,n_a,full,safe,name+serial,True,,,,,,,,high
5ab77f5633c5d40ad448c292,https://crackmes.one/crackme/5ab77f5633c5d40ad448c292,therapy039s_crackme_2 by therapy,crackmes.de,Unspecified/other,x86,Unspecified/other,4.0,False,,keygen_algorithmic,partial,safe,name+serial,True,Self-modifying / runtime decrypt,,,,,,,high
5ab77f5c33c5d40ad448c607,https://crackmes.one/crackme/5ab77f5c33c5d40ad448c607,daxxor_multi_crackme by daxxor_101,crackmes.de,Windows,x86,C/C++,2.0,False,,keygen_algorithmic,,,,,Packer,,ASPack,,,,,high
5ab77f5433c5d40ad448c1ad,https://crackmes.one/crackme/5ab77f5433c5d40ad448c1ad,rif_crackme_1 by korbut,crackmes.de,Unspecified/other,x86,Unspecified/other,1.0,True,2F13,n_a,full,safe,name+serial,True,,,,,,,,high
5ab77f5f33c5d40ad448c7f2,https://crackmes.one/crackme/5ab77f5f33c5d40ad448c7f2,sticky_crackme by thunder_cls,crackmes.de,Windows,x86,C/C++,2.0,False,,keygen_algorithmic,partial,safe,name+serial,False,Anti-debugging; String / data encryption,PEB BeingDebugged / NtGlobalFlag; Timing (rdtsc/GetTickCount),,,,,XOR,high
5ab77f6133c5d40ad448c8fd,https://crackmes.one/crackme/5ab77f6133c5d40ad448c8fd,the_checkme_project by scarabee,crackmes.de,Unspecified/other,x86,Unspecified/other,1.0,False,,keygen_algorithmic,partial,safe,name+serial,True,,,,,,,,high
697635e09bf7b8997653a6d8,https://crackmes.one/crackme/697635e09bf7b8997653a6d8,CrackMe with password,rootaccess2011,Windows,x86-64,C/C++,1.5714285714285714,True,rootaccess1337,n_a,,,,,Anti-disassembly; Binary hardening (ASLR/PIE/canary); Code virtualization / VM; Control-flow obfuscation; Crypto / hash algorithm; Packer; Self-modifying / runtime decrypt; String / data encryption,,Enigma; Themida; VMProtect; WinLicense,Indirect / computed jumps & calls,Junk / garbage bytes,Other / custom hash,XOR,high
6481760433c5d43938913718,https://crackmes.one/crackme/6481760433c5d43938913718,NT_Crack #1,NisheshTyagi,Windows,x86,C/C++,1.75,False,,keygen_algorithmic,,,,,,,,,,,,high
5ab77f6533c5d40ad448cb6e,https://crackmes.one/crackme/5ab77f6533c5d40ad448cb6e,lsd_v1 by webmasta,crackmes.de,Unspecified/other,x86,(Visual) Basic,6.0,False,,keygen_algorithmic,partial,safe,name+serial,False,,,,,,,,high
5abaae4b33c5d46cb40c9c95,https://crackmes.one/crackme/5abaae4b33c5d46cb40c9c95,GraxCode's Java CrackMe 2,noverify,Multiplatform,java,Java,6.0,False,,multiple_valid_answers,,,,,Crypto / hash algorithm,,,,,,,high
5ab77f5a33c5d40ad448c4ee,https://crackmes.one/crackme/5ab77f5a33c5d40ad448c4ee,xor_crackme0 by 0x00786f72,crackmes.de,Windows,x86,Assembler,4.0,False,,keygen_algorithmic,partial,safe,name+serial,True,Code virtualization / VM,,,,,,,high
5ab77f6433c5d40ad448cad5,https://crackmes.one/crackme/5ab77f6433c5d40ad448cad5,mycrackme by megadoctor,crackmes.de,Windows,x86,Borland Delphi,2.0,False,,patch_or_enable_me,,,,,,,,,,,,high
5ab77f5833c5d40ad448c3a4,https://crackmes.one/crackme/5ab77f5833c5d40ad448c3a4,.net_anarchy by sas0,crackmes.de,Windows,x86,.NET,2.0,False,,keygen_algorithmic,partial,safe,name+serial,True,,,,,,,,high
5ab77f5b33c5d40ad448c55c,https://crackmes.one/crackme/5ab77f5b33c5d40ad448c55c,crackme_2 by arturdents,crackmes.de,Unspecified/other,x86,Unspecified/other,1.0,False,,keygen_algorithmic,full,safe,name+serial,False,,,,,,,,high
60b5c1c533c5d410b8842b49,https://crackmes.one/crackme/60b5c1c533c5d410b8842b49,kgenme1.0,aolvos,Windows,x86,C/C++,3.0,False,,keygen_algorithmic,full,safe,name+serial,True,,,,,,,,high
5ab77f6433c5d40ad448cb32,https://crackmes.one/crackme/5ab77f6433c5d40ad448cb32,tr4ceflow_keygenme_1 by tr4ceflow,crackmes.de,Windows,x86,C/C++,3.0,False,,keygen_algorithmic,full,safe,name+serial,True,,,,,,,,high
5ab77f5a33c5d40ad448c549,https://crackmes.one/crackme/5ab77f5a33c5d40ad448c549,crackgenme_2 by skirby,crackmes.de,Windows,x86,C/C++,5.0,False,,keygen_algorithmic,full,safe,name+serial,True,Anti-debugging,Debugger/tool window detection; OutputDebugString; Timing (rdtsc/GetTickCount),,,,,,high
6825a6f46297cca3ff7d7944,https://crackmes.one/crackme/6825a6f46297cca3ff7d7944,Labyrinth Guardian,richboy,Unix/linux etc.,x86-64,C/C++,3.75,False,,keygen_algorithmic,,,,,Anti-debugging; Crypto / hash algorithm; String / data encryption,Timing (rdtsc/GetTickCount),,,,TEA / XTEA,Substitution / table; TEA / XTEA,low
5ab77f6433c5d40ad448caf6,https://crackmes.one/crackme/5ab77f6433c5d40ad448caf6,smart1.com___387bytes by ajax,crackmes.de,Unspecified/other,x86,Unspecified/other,1.0,True,orange,n_a,,,,,,,,,,,,high
617d502e33c5d4329c3453da,https://crackmes.one/crackme/617d502e33c5d4329c3453da,Crazy,pranav,Windows,x86,Assembler,3.0,True,,n_a,,,,,Self-modifying / runtime decrypt; String / data encryption,,,,,,XOR,medium
5ab77f6533c5d40ad448cba5,https://crackmes.one/crackme/5ab77f6533c5d40ad448cba5,hiddencrackme1 by archangel,crackmes.de,Windows,x86,C/C++,2.0,False,,keygen_algorithmic,full,safe,name+serial,False,Control-flow obfuscation; String / data encryption,,,,,,XOR,high
5ab77f5e33c5d40ad448c72e,https://crackmes.one/crackme/5ab77f5e33c5d40ad448c72e,crackme_2_by_dakneeman by dakneeman,crackmes.de,Unspecified/other,x86,Unspecified/other,1.0,False,,keygen_algorithmic,full,safe,name+serial,False,Code virtualization / VM,,,,,,,high
5ab77f5733c5d40ad448c30f,https://crackmes.one/crackme/5ab77f5733c5d40ad448c30f,crackme01 by attilhaz,crackmes.de,Unspecified/other,x86,(Visual) Basic,1.0,True,Rmth2hm89T21,n_a,,,,,,,,,,,,high
5ab77f6633c5d40ad448cc28,https://crackmes.one/crackme/5ab77f6633c5d40ad448cc28,buggers_v.6 by shism,crackmes.de,Windows,x86,Assembler,1.0,True,Willbeharder,n_a,,,,,Anti-debugging; String / data encryption,Debugger/tool window detection,,,,,,high
5f009fa233c5d42850709479,https://crackmes.one/crackme/5f009fa233c5d42850709479,Maze,jeffli6789,Unix/linux etc.,x86-64,Assembler,3.5,True,4444221122221111331133334433443344333344334433113333443333113311111111112211113333331122113311221111113333444444444444442244224433442244443333113344442222444433444422442244442244221111224444221111111122111122442211224444443344222222442244224433334422222244333333444444333311331133331111224422111111224422111133333333442244333333333333113311113311331111334433331122113333331122111111221133331122222244444433444422112211111122112211331133443333333333334422443333331133331122113311221111112222113311334433113333111111221111224444221111111111224422443344444444222244222211221122444444333333443344443333442244224422222222221111333333331122112211224422442244442211111133113311222211111111221111331133334433111122112244222244221122111122113333334422443333111133443333113344334422443344443333111122111111333344224433331133331133334433331133444422222222224444443311113333333344444422111122444444334444334444222244222244333344333344222244222244334444442222442222443333442222224422443333444444333344444422224444334433333311113333334444221122444433334444444422444422224422444444444444442211111111222244334444222222442222222211224422221111333333334433331133331111224422221111221111221122221111112244444444444444442211221133111111222211331133111111113333334433442244,n_a,,,,,,,,,,,,high
6152314933c5d458fcb36665,https://crackmes.one/crackme/6152314933c5d458fcb36665,CrackMe_V4_Marquire,Marquire,Windows,x86,C/C++,2.75,False,A_BIT_HARDER?,multiple_valid_answers,full,safe,name+serial,True,,,,,,,,high
65d490306d3d2b1fef4be1ad,https://crackmes.one/crackme/65d490306d3d2b1fef4be1ad,Level1,nimacpp,Unix/linux etc.,x86-64,C/C++,2.1,False,,multiple_valid_answers,,,,,,,,,,,,high
67a71e75e36dd9b0e79b2a00,https://crackmes.one/crackme/67a71e75e36dd9b0e79b2a00,Lord Winderton,Tempesta,Windows,x86,Assembler,1.6666666666666667,False,,any_input_matches_pattern,full,safe,name+serial,True,,,,,,,,high
5ab77f5633c5d40ad448c2c7,https://crackmes.one/crackme/5ab77f5633c5d40ad448c2c7,keygenme_3 by seifer,crackmes.de,Unspecified/other,x86,Unspecified/other,6.0,False,,keygen_algorithmic,partial,safe,name+serial,False,,,,,,,,high
66a3fb2990c4c2830c82112a,https://crackmes.one/crackme/66a3fb2990c4c2830c82112a,deveclipse's crackme,deveclipse,Windows,x86-64,C/C++,3.0,False,,patch_or_enable_me,,,,,Anti-disassembly; String / data encryption,,,,Junk / garbage bytes,,,medium
5ab77f5433c5d40ad448c13e,https://crackmes.one/crackme/5ab77f5433c5d40ad448c13e,crackme_v17.0 by zerocoder,crackmes.de,Unspecified/other,x86,Unspecified/other,5.0,True,alkabulkaX,n_a,,,,,Control-flow obfuscation; Self-modifying / runtime decrypt,,,,,,,high
5ab77f5533c5d40ad448c1fd,https://crackmes.one/crackme/5ab77f5533c5d40ad448c1fd,enforcer039s_keygenme_1__arteam_cra by enforcer,crackmes.de,Unspecified/other,x86,Unspecified/other,2.0,False,,keygen_algorithmic,partial,quarantined_unsupported,unknown,False,Anti-debugging; Anti-tamper / integrity,IsDebuggerPresent,,,,,,high
5ab77f5d33c5d40ad448c707,https://crackmes.one/crackme/5ab77f5d33c5d40ad448c707,crackme_1 by maxxor,crackmes.de,Windows,x86,C/C++,2.0,False,,keygen_algorithmic,full,safe,name+serial,True,,,,,,,,high
5ab77f5933c5d40ad448c465,https://crackmes.one/crackme/5ab77f5933c5d40ad448c465,forcrck by dj,crackmes.de,Unspecified/other,x86,Unspecified/other,1.0,False,,multiple_valid_answers,partial,safe,name+serial,False,,,,,,,,high
5ab77f5c33c5d40ad448c661,https://crackmes.one/crackme/5ab77f5c33c5d40ad448c661,stegatool by theq,crackmes.de,Unspecified/other,x86,Unspecified/other,3.0,False,,keygen_algorithmic,full,safe,name+serial,False,,,,,,,,high
69d48374f2d49d8512f64c95,https://crackmes.one/crackme/69d48374f2d49d8512f64c95,My First CrackMe,sdsddudusdus,Windows,x86-64,.NET,1.0,True,password,n_a,,,,,,,,,,,,high
667b1cf8a6c80d8b22acc09e,https://crackmes.one/crackme/667b1cf8a6c80d8b22acc09e,Simple Stack VM Challenge,90th,Windows,x86-64,C/C++,4.0,True,gamer,n_a,,,,,Code virtualization / VM,,,,,,,high
5c11dcaf33c5d41e58e00578,https://crackmes.one/crackme/5c11dcaf33c5d41e58e00578,PrettyDamnEasy,nutcake,Unix/linux etc.,x86-64,C/C++,1.1,True,easycrack,n_a,,,,,,,,,,,,high
5ab77f6233c5d40ad448c9a8,https://crackmes.one/crackme/5ab77f6233c5d40ad448c9a8,keygenme by parfen,crackmes.de,Windows,x86,C/C++,3.0,False,,keygen_algorithmic,partial,safe,name+serial,True,,,,,,,,high
5ab77f6133c5d40ad448c8e0,https://crackmes.one/crackme/5ab77f6133c5d40ad448c8e0,black_crackme by hmx0101,crackmes.de,Windows 2000/XP only,x86,Unspecified/other,3.0,False,,keygen_algorithmic,full,safe,name+serial,True,Crypto / hash algorithm; String / data encryption,,,,,MD5,XOR,high
5ab77f5533c5d40ad448c25a,https://crackmes.one/crackme/5ab77f5533c5d40ad448c25a,xdstylas_crackme_1 by xdstyla,crackmes.de,Windows,x86,C/C++,1.0,True,x{xap}p}`w{zsfu`n,n_a,,,,,,,,,,,,high
5ab77f6633c5d40ad448cc3a,https://crackmes.one/crackme/5ab77f6633c5d40ad448cc3a,crackme_6 by sonkite,crackmes.de,Unspecified/other,x86,Unspecified/other,2.0,False,,keygen_algorithmic,full,salvaged,name+serial,False,,,,,,,,high
694af49f0c16072f40f5a379,https://crackmes.one/crackme/694af49f0c16072f40f5a379,Nexus! (Lite),sally1337,Windows,x86-64,C/C++,3.25,True,NEXUS-MASTER-KEY-2025,n_a,,,,,Anti-debugging; Crypto / hash algorithm; Encoding (base64/hex); String / data encryption,CheckRemoteDebuggerPresent; IsDebuggerPresent,,,,Base64,Base64; XOR,high
690cc7752d267f28f69b7bb7,https://crackmes.one/crackme/690cc7752d267f28f69b7bb7,VeryHard 99% you can't do it,Bobx,Windows,x86-64,C/C++,2.0,True,FLAG{U_CR4CK3D_TH3_ULT1M4TE_CH4LL3NG3},n_a,,,,,Anti-debugging; String / data encryption,Timing (rdtsc/GetTickCount),,,,,XOR,high
5ab77f5633c5d40ad448c2de,https://crackmes.one/crackme/5ab77f5633c5d40ad448c2de,orcs236_crackme by orcs236,crackmes.de,Windows 2000/XP only,x86,Unspecified/other,2.0,False,,keygen_algorithmic,full,safe,name+serial,True,Anti-debugging; Crypto / hash algorithm; String / data encryption,Debugger/tool window detection; IsDebuggerPresent,,,,RC4,RC4,high
649e2e2933c5d460c17f1ede,https://crackmes.one/crackme/649e2e2933c5d460c17f1ede,my first,Ygramul,Windows,x86-64,C/C++,3.6666666666666665,False,,other,,,,,,,,,,,,low
5ab77f6133c5d40ad448c95e,https://crackmes.one/crackme/5ab77f6133c5d40ad448c95e,dexter039s_simple_crackme_1 by dexter,crackmes.de,Unspecified/other,x86,Unspecified/other,1.0,True,CcyyTnM!EGu!D,n_a,,,,,,,,,,,,high
5ab77f6233c5d40ad448c9e4,https://crackmes.one/crackme/5ab77f6233c5d40ad448c9e4,yonkies_keygenme_4 by yonkie,crackmes.de,Windows,x86,C/C++,4.0,False,,keygen_algorithmic,none,safe,name+serial,False,Anti-disassembly; Control-flow obfuscation; Custom / generic obfuscation,,,Spaghetti / junk-branch,Junk / garbage bytes; Opaque predicates,,,high
5ab77f6533c5d40ad448cb79,https://crackmes.one/crackme/5ab77f6533c5d40ad448cb79,keygenme_v1 by ollie,crackmes.de,Windows,x86,C/C++,2.0,False,,keygen_algorithmic,full,safe,name+serial,True,,,,,,,,high
5ab77f5533c5d40ad448c245,https://crackmes.one/crackme/5ab77f5533c5d40ad448c245,knights_crackme1 by knight,crackmes.de,Windows,x86,C/C++,2.0,False,,keygen_algorithmic,partial,safe,name+serial,True,Packer,,UPX,,,,,high
5ab77f6333c5d40ad448ca25,https://crackmes.one/crackme/5ab77f6333c5d40ad448ca25,xor_2_zero by bublic,crackmes.de,Windows,x86,C/C++,3.0,False,,keygen_algorithmic,partial,safe,name+serial,True,,,,,,,,high
5ab77f6333c5d40ad448ca04,https://crackmes.one/crackme/5ab77f6333c5d40ad448ca04,annoyer by spider,crackmes.de,Unspecified/other,x86,Unspecified/other,6.0,False,,patch_or_enable_me,,,,,Anti-debugging; Import / API obfuscation,Timing (rdtsc/GetTickCount),,,,,,high
647eeb9b33c5d439389136a8,https://crackmes.one/crackme/647eeb9b33c5d439389136a8,Password and Username guess,breadleaf,Unix/linux etc.,x86-64,Assembler,3.0,False,,any_input_matches_pattern,,,,,,,,,,,,high
68f7c48c2d267f28f69b7759,https://crackmes.one/crackme/68f7c48c2d267f28f69b7759,.NET AoT + Anti debug Checks,Kamerzystanasyt,Windows,x86-64,Assembler,3.0,True,,n_a,,,,,Anti-VM / sandbox; Anti-debugging; Code virtualization / VM; Packer,,UPX,,,,,medium
69a20bf018b5d7ee47093527,https://crackmes.one/crackme/69a20bf018b5d7ee47093527,notes,toasterbirb,Unix/linux etc.,x86-64,C/C++,2.5,True,flag{top_notch_military_grade_encryption},n_a,,,,,,,,,,,,high
68b94ba38fac2855fe6fbada,https://crackmes.one/crackme/68b94ba38fac2855fe6fbada,Patch protect v2,genass3,Windows,x86-64,C/C++,4.5,False,,multiple_valid_answers,,,,,Anti-debugging; Crypto / hash algorithm; Custom / generic obfuscation; String / data encryption,,,,,CRC32,,high
